date,ind,rain,ind,maxt,ind,mint,gmin,soil
13-Jan-17,0,4.3,0,7.6,0,2,-0.5, 
14-Jan-17,0,1.1,0,10.2,0,5,5, 
15-Jan-17,0,0.3,0,10,0,7.4,6.7, 
16-Jan-17,0,0.8,0,11,0,9,8.5, 
17-Jan-17,0,0.5,0,10.2,0,8,6.5, 
18-Jan-17,4,0,0,10,0,6.5,5.5, 
19-Jan-17,0,0,0,8,0,3.5,2, 
20-Jan-17,0,0,0,6.5,0,1,-2, 
21-Jan-17,0,0,0,5,1,-1,-4, 
22-Jan-17,0,0,0,5.6,0,0.5,-3, 
23-Jan-17,0,4.1,0,9,0,2,-0.2, 
24-Jan-17,0,1.4,0,11.1,0,4.3,2.3, 
25-Jan-17,0,0.6,0,10.5,0,5.5,2, 
26-Jan-17,0,3.4,0,7.5,0,5.8,5.4, 
27-Jan-17,0,3.1,0,8,0,2.5,0, 
28-Jan-17,0,4.3,0,6.5,0,2.5,1.5, 
29-Jan-17,0,3.1,0,9,0,2,0.2, 
30-Jan-17,0,5.2,0,11.2,0,3.5,2, 
31-Jan-17,0,3.5,0,9.5,0,7,6.5, 
01-Feb-17,0,2.9,4, ,0,6.5,5, 
02-Feb-17,0,5.4,4, ,0,5.5,3.5, 
03-Feb-17,0,4.9,4, ,0,2.5,0, 
04-Feb-17,0,5.3,4, ,0,2,-0.5, 
05-Feb-17,0,2.9,4, ,0,2,0, 
06-Feb-17,0,11.7,4, ,0,2.5,0, 
07-Feb-17,4,0,4, ,0,2.5,-1.5, 
08-Feb-17,4,0,4, ,0,5,2.5, 
09-Feb-17,4,0,4, ,0,0,-3, 
10-Feb-17,4,0,4, ,1,-0.5,-2.5, 
11-Feb-17,0,0,4, ,0,2.5,0, 
12-Feb-17,0,0,4, ,0,2.5,1, 
13-Feb-17,0,0,4, ,0,4,2, 
14-Feb-17,0,0,4, ,0,6,5, 
15-Feb-17,0,3.4,4, ,0,6.5,5, 
16-Feb-17,0,2.6,4, ,0,9,8, 
17-Feb-17,0,6.4,4, ,0,9.5,8.5, 
18-Feb-17,0,1.9,4, ,0,9,8, 
19-Feb-17,0,1.7,4, ,0,10,9.5, 
20-Feb-17,0,2.5,4, ,0,8,8, 
21-Feb-17,0,12.1,4, ,0,8,7, 
22-Feb-17,0,17.7,4, ,0,6.5,5.5, 
23-Feb-17,0,1.7,4, ,0,3.5,2.5, 
24-Feb-17,0,12.6,4, ,0,6.5,6.5, 
25-Feb-17,0,12.4,4, ,0,6.5,5, 
26-Feb-17,0,7.6,4, ,0,1,-0.5, 
27-Feb-17,0,7.8,4, ,0,0,-2, 
28-Feb-17,0,0.7,4, ,0,3.5,-0.5, 
01-Mar-17,0,13.4, , , , , , 
02-Mar-17,0,2.4, , , , , , 
03-Mar-17,0,24.2, , , , , , 
04-Mar-17,0,3.4, , , , , , 
05-Mar-17,0,7.3, , , , , , 
06-Mar-17,0,5, , , , , , 
07-Mar-17,0,10.1, , , , , , 
08-Mar-17,0,0.8, , , , , , 
09-Mar-17,0,1.2, , , , , , 
10-Mar-17,0,2.6, , , , , , 
11-Mar-17,0,3.1, , , , , , 
12-Mar-17,0,1, , , , , , 
13-Mar-17,0,1.7, , , , , , 
14-Mar-17,0,0.2, , , , , , 
15-Mar-17,0,2.3, , , , , , 
16-Mar-17,0,5.4, , , , , , 
17-Mar-17,0,12.9, , , , , , 
18-Mar-17,0,17.4, , , , , , 
19-Mar-17,0,4.6, , , , , , 
20-Mar-17,0,10.9, , , , , , 
21-Mar-17,0,2.9, , , , , , 
22-Mar-17,0,0.8, , , , , , 
23-Mar-17,0,0, , , , , , 
24-Mar-17,0,0, , , , , , 
25-Mar-17,0,0, , , , , , 
26-Mar-17,0,0, , , , , , 
27-Mar-17,0,0, , , , , , 
28-Mar-17,0,1.2, , , , , , 
29-Mar-17,0,4.5, , , , , , 
30-Mar-17,0,3.1, , , , , , 
31-Mar-17,1,3, , , , , , 
01-Apr-17,1,0.9, , , , , , 
02-Apr-17,0,2, , , , , , 
03-Apr-17,0,3.2, , , , , , 
04-Apr-17,0,0.3, , , , , , 
05-Apr-17,4,0, , , , , , 
06-Apr-17,0,0, , , , , , 
07-Apr-17,0,0, , , , , , 
08-Apr-17,0,0, , , , , , 
09-Apr-17,0,1.4, , , , , , 
10-Apr-17,0,0, , , , , , 
11-Apr-17,0,0.7, , , , , , 
12-Apr-17,0,0.4, , , , , , 
13-Apr-17,0,1.3, , , , , , 
14-Apr-17,0,1.7, , , , , , 
15-Apr-17,0,1.9, , , , , , 
16-Apr-17,0,0.9, , , , , , 
17-Apr-17,0,0.5, , , , , , 
18-Apr-17,0,0.6, , , , , , 
19-Apr-17,0,0, , , , , , 
20-Apr-17,0,0, , , , , , 
21-Apr-17,0,0, , , , , , 
22-Apr-17,0,0.5, , , , , , 
23-Apr-17,0,1.1, , , , , , 
24-Apr-17,0,2.2, , , , , , 
25-Apr-17,0,3.2, , , , , , 
26-Apr-17,0,1.1, , , , , , 
27-Apr-17,0,0.6, , , , , , 
28-Apr-17,0,0, , , , , , 
29-Apr-17,0,0.4, , , , , , 
30-Apr-17,0,0, , , , , , 
01-May-17,4,0,0,14.4,0,6.3,1.2, 
02-May-17,0,0,0,18.1,0,9.5,8, 
03-May-17,0,0,0,13.5,0,9,7.5, 
04-May-17,0,0,0,16.5,0,6.5,5, 
05-May-17,0,0,0,21,0,6.1,2.4, 
06-May-17,0,0,0,18.1,0,7.5,3.5, 
07-May-17,0,0,0,18.5,0,4.1,2, 
08-May-17,0,0,0,19.7,0,6.5,3.5, 
09-May-17,0,0,0,17.1,0,2,0, 
10-May-17,0,0,0,17,0,3,0, 
11-May-17,0,0,0,16.5,0,6.5,2, 
12-May-17,0,0,0,16.8,0,9.5,7.5, 
13-May-17,0,3.1,0,15.2,0,9,5.2, 
14-May-17,0,26,0,15.1,0,8.5,8, 
15-May-17,0,2.1,0,15.6,0,10.2,10.9, 
16-May-17,0,0.2,0,13.3,0,10.1,8, 
17-May-17,0,2.6,0,15.6,0,6.5,4, 
18-May-17,0,1.3,0,13.1,0,7.5,3.5, 
19-May-17,0,3.2,0,13,0,8,5.2, 
20-May-17,0,6.7,0,14,0,8.1,5, 
21-May-17,0,2.1,0,16.6,0,10,9, 
22-May-17,0,2.6,0,15.6,0,10.5,8.5, 
23-May-17,0,0.3,0,15.6,0,12,10, 
24-May-17,4,0,0,20,0,10.5,5.5, 
25-May-17,0,0,0,22.5,0,11,10, 
26-May-17,0,11.4,0,22,0,12,10, 
27-May-17,4,0,0,18.5,0,12,10, 
28-May-17,4,0,0,16.1,0,11.5,9, 
29-May-17,0,1.2,0,17.5,0,11.4,7, 
30-May-17,0,0,0,18,0,10,6.8, 
31-May-17,0,7.6,0,19.1,0,6.6,2.8, 
01-Jun-17,0,0.3,0,16.5,0,12,11, 
02-Jun-17,0,4.2,0,15.8,0,10.5,9.5, 
03-Jun-17,0,7.2,0,15.4,0,9.5,7, 
04-Jun-17,0,10.6,0,15.1,0,8,8, 
05-Jun-17,0,3.9,0,14.7,0,8.5,5.5, 
06-Jun-17,0,1.1,0,14.5,0,8,5.1, 
07-Jun-17,0,9,0,15,0,11,9.5, 
08-Jun-17,0,3.1,0,16,0,9,5.5, 
09-Jun-17,0,6.2,0,15.5,0,12.1,10, 
10-Jun-17,0,1.3,0,16.5,0,12,10.5, 
11-Jun-17,0,2.2,0,15.7,0,11.5,10, 
12-Jun-17,0,3.6,0,15.4,0,12,12.2, 
13-Jun-17,0,0.9,0,14.5,0,11.5,9, 
14-Jun-17,0,9.6,0,17,0,12.1,9.5, 
15-Jun-17,0,3.9,0,15.4,0,11.5,10.5, 
16-Jun-17,0,0.9,0,15.6,0,13.3,12.1, 
17-Jun-17,0,3.2,0,15.7,0,12.8,11, 
18-Jun-17,4,0,0,17.2,0,11.1,10, 
19-Jun-17,0,0.2,0,18.4,0,10.5,9, 
20-Jun-17,4,0,0,22.8,0,10.4,8.5, 
21-Jun-17,4,0,0,18.4,0,10.9,9.4, 
22-Jun-17,0,9.8,0,14,0,11.7,12.6, 
23-Jun-17,0,0.5,0,14.6,0,10.2,10.4, 
24-Jun-17,0,1.3,0,15.3,0,10.4,9, 
25-Jun-17,0,0,0,14.5,0,8.9,6.3, 
26-Jun-17,0,6.9,0,15,0,11.5,11.4, 
27-Jun-17,0,1,0,18.5,0,11,7.6, 
28-Jun-17,0,5.3,0,17.1,0,11.5,9.5, 
29-Jun-17,4,0,0,15.5,0,12,8.7, 
30-Jun-17,4,0,0,15.6,0,10,7.5, 
01-Jul-17,0,1.4, , , , , , 
02-Jul-17,0,1.2, , , , , , 
03-Jul-17,0,19.7, , , , , , 
04-Jul-17,0,0.3, , , , , , 
05-Jul-17,0,0.7, , , , , , 
06-Jul-17,0,2.1, , , , , , 
07-Jul-17,0,0.3, , , , , , 
08-Jul-17,0,0.6, , , , , , 
09-Jul-17,0,1.3, , , , , , 
10-Jul-17,0,7.7, , , , , , 
11-Jul-17,0,0.2, , , , , , 
12-Jul-17,0,0, , , , , , 
13-Jul-17,0,1.2, , , , , , 
14-Jul-17,0,6.7, , , , , , 
15-Jul-17,0,2.6, , , , , , 
16-Jul-17,4,0, , , , , , 
17-Jul-17,0,0, , , , , , 
18-Jul-17,0,1.7, , , , , , 
19-Jul-17,0,10.1, , , , , , 
20-Jul-17,0,13.5, , , , , , 
21-Jul-17,0,7.9, , , , , , 
22-Jul-17,4,0, , , , , , 
23-Jul-17,0,0, , , , , , 
24-Jul-17,0,0, , , , , , 
25-Jul-17,0,21.3, , , , , , 
26-Jul-17,0,6, , , , , , 
27-Jul-17,0,6.7, , , , , , 
28-Jul-17,0,4.1, , , , , , 
29-Jul-17,0,4.2, , , , , , 
30-Jul-17,0,6.6, , , , , , 
31-Jul-17,0,9.9, , , , , , 
01-Aug-17,0,1.2,0,16.9,0,12.5, , 
02-Aug-17,0,8.2,0,17.3,0,12.8, , 
03-Aug-17,0,0.7,0,17.8,0,14, , 
04-Aug-17,0,2.3,0,17.3,0,10.7, , 
05-Aug-17,0,9,0,16.3,0,12.2, , 
06-Aug-17,0,2.4,0,15.8,0,12.5, , 
07-Aug-17,0,6,0,16.6,0,12.5, , 
08-Aug-17,0,2.6,0,16.1,0,12, , 
09-Aug-17,0,0.4,0,17.6,0,13, , 
10-Aug-17,0,6.8,0,16.3,0,14, , 
11-Aug-17,0,1.6,0,15.6,0,12.3, , 
12-Aug-17,4,0,0,16.6,0,12.2, , 
13-Aug-17,0,18.2,0,16.6,0,12.5, , 
14-Aug-17,0,2.5,0,17.6,0,13, , 
15-Aug-17,0,2.9,0,17,0,12.2, , 
16-Aug-17,1,6.1,4, ,4, , , 
17-Aug-17,1,11.9,4, ,4, , , 
18-Aug-17,1,7,0,17.6,0,11.5, , 
19-Aug-17,4,0,0,16.9,0,10.5, , 
20-Aug-17,0,2.6,0,17.6,0,11.5, , 
21-Aug-17,0,31.7,0,18.9,0,12.5, , 
22-Aug-17,0,3.6,0,20,0,12.5, , 
23-Aug-17,0,7.1,0,17.7,0,13, , 
24-Aug-17,0,4.8,0,16.6,0,13, , 
25-Aug-17,0,0.9,0,17.1,0,13, , 
26-Aug-17,0,0.3,0,16.9,0,12.1, , 
27-Aug-17,0,5.1,0,17.7,0,15, , 
28-Aug-17,0,0.9,0,17.2,0,11.5, , 
29-Aug-17,0,6.9,0,16.8,0,10.5, , 
30-Aug-17,0,4.1,0,15,0,10, , 
31-Aug-17,4,0,0,17.1,0,9.5, , 
01-Sep-17,0,0,0,17,0,8,5.3, 
02-Sep-17,0,3,0,18.1,0,7,4, 
03-Sep-17,0,1.7,0,18,0,14.5,14, 
04-Sep-17,0,1.5,0,18.1,0,12,11, 
05-Sep-17,0,0,0,17,0,11.5,11, 
06-Sep-17,0,4.2,0,17.1,0,12,10.5, 
07-Sep-17,0,3.6,0,16.8,0,12,10, 
08-Sep-17,0,2.9,0,15.8,0,11.5,9.6, 
09-Sep-17,0,6.9,0,15.6,0,11.5,10, 
10-Sep-17,0,6.7,0,14.6,0,11,9.5, 
11-Sep-17,0,0.7,0,15.2,0,10,7.1, 
12-Sep-17,0,18.5,0,15.1,0,9.5,6.7, 
13-Sep-17,0,3.2,0,15,0,9.5,6.9, 
14-Sep-17,0,3.6,0,15.1,0,9.9,6, 
15-Sep-17,1,1.2,0,14.8,0,9.4,7, 
16-Sep-17,1,1.2,0,12.5,0,9,6.5, 
17-Sep-17,0,0,0,14.5,0,4.5,0, 
18-Sep-17,0,0.6,0,16,0,5,0, 
19-Sep-17,0,18.2,0,16.5,0,10,9.5, 
20-Sep-17,0,0.5,0,16.6,0,7.5,2.5, 
21-Sep-17,0,14.3,0,15.1,0,9.5,5.5, 
22-Sep-17,0,0.5,0,16.6,0,10.5,6, 
23-Sep-17,0,7.3,0,17.6,0,11,9.5, 
24-Sep-17,4,0,0,16.4,0,9.5,5, 
25-Sep-17,4,0,0,16.9,0,7,5, 
26-Sep-17,0,13.1,0,18.1,0,11,8.5, 
27-Sep-17,0,16.1,0,15,0,13,10.8, 
28-Sep-17,0,4.1,0,15.5,0,8,7, 
29-Sep-17,0,5.1,0,15.1,0,8.8,4.5, 
30-Sep-17,0,4.5,0,15.5,0,6.5,6, 
01-Oct-17,0,2.2,0,16.1,0,8.5,8.5, 
02-Oct-17,0,1.1,0,14.6,0,8.9,5.2, 
03-Oct-17,0,0.9,0,13.6,0,9.5,7, 
04-Oct-17,0,15.3,0,15.6,0,9,5.5, 
05-Oct-17,4,0,0,14.8,0,9.2,7, 
06-Oct-17,0,3.6,0,14.3,0,6,5.4, 
07-Oct-17,0,0.9,0,13.3,0,9.1,5.2, 
08-Oct-17,1,3.1,0,14.8,0,10.4,9, 
09-Oct-17,1,2.1,0,15,0,11,8.1, 
10-Oct-17,0,24.1,0,14.1,0,10.5,9, 
11-Oct-17,0,1.9,0,13,0,11.5,10, 
12-Oct-17,0,8.2,0,16.1,0,9,7, 
13-Oct-17,0,0.9,0,15.1,0,11,9.5, 
14-Oct-17,0,3.2,0,17,0,11,10, 
15-Oct-17,0,7,0,14.3,0,8.8,7.8, 
16-Oct-17,0,17.2,0,15.5,0,9.5,7, 
17-Oct-17,4,0,0,14,0,8.5,6, 
18-Oct-17,0,15.2,0,13.3,0,6.5,3, 
19-Oct-17,0,4.2,0,13,0,9,7.5, 
20-Oct-17,0,14.8,0,12.5,0,7.5,5, 
21-Oct-17,0,2.6,0,12.7,0,8.4,5.5, 
22-Oct-17,0,3.7,0,13.8,0,9.5,8, 
23-Oct-17,0,1.7,0,14.8,0,10,8.5, 
24-Oct-17,0,1.5,0,14.1,0,9,6.5, 
25-Oct-17,4,0,0,13.6,0,10,6.5, 
26-Oct-17,4,0,0,15,0,9,7, 
27-Oct-17,4,0,0,13.8,0,5,3.5, 
28-Oct-17,0,0.5,0,14.9,0,5.5,3.6, 
29-Oct-17,0,0.5,0,13,0,11,10, 
30-Oct-17,0,6.7,0,13.5,0,6.5,3, 
31-Oct-17,0,2.8,0,14.3,0,8,5, 
01-Nov-17,0,1.1, , , , , , 
02-Nov-17,4,0, , , , , , 
03-Nov-17,0,5, , , , , , 
04-Nov-17,0,3.2, , , , , , 
05-Nov-17,0,0.7, , , , , , 
06-Nov-17,0,23.1, , , , , , 
07-Nov-17,0,3.7, , , , , , 
08-Nov-17,0,6.3, , , , , , 
09-Nov-17,0,1.7, , , , , , 
10-Nov-17,0,17.3, , , , , , 
11-Nov-17,0,4.6, , , , , , 
12-Nov-17,0,0.5, , , , , , 
13-Nov-17,0,15.8, , , , , , 
14-Nov-17,0,1.5, , , , , , 
15-Nov-17,0,4, , , , , , 
16-Nov-17,0,0.5, , , , , , 
17-Nov-17,0,0.2, , , , , , 
18-Nov-17,0,0.7, , , , , , 
19-Nov-17,0,9.8, , , , , , 
20-Nov-17,0,7.7, , , , , , 
21-Nov-17,0,7.2, , , , , , 
22-Nov-17,0,4.2, , , , , , 
23-Nov-17,0,2.1, , , , , , 
24-Nov-17,0,4.9, , , , , , 
25-Nov-17,0,2.2, , , , , , 
26-Nov-17,0,6.2, , , , , , 
27-Nov-17,0,2.2, , , , , , 
28-Nov-17,0,2.5, , , , , , 
29-Nov-17,0,2.6, , , , , , 
30-Nov-17,0,2.2, , , , , , 
01-Dec-17,0,1.1, , , , , , 
02-Dec-17,0,1.4, , , , , , 
03-Dec-17,0,1.3, , , , , , 
04-Dec-17,0,0.5, , , , , , 
05-Dec-17,0,4.6, , , , , , 
06-Dec-17,0,14.4, , , , , , 
07-Dec-17,1,7.5, , , , , , 
08-Dec-17,0,2.6, , , , , , 
09-Dec-17,0,8.2, , , , , , 
10-Dec-17,0,5.3, , , , , , 
11-Dec-17,0,4.9, , , , , , 
12-Dec-17,0,13.8, , , , , , 
13-Dec-17,0,11.8, , , , , , 
14-Dec-17,1,5.2, , , , , , 
15-Dec-17,1,2.9, , , , , , 
16-Dec-17,0,4.1, , , , , , 
17-Dec-17,0,0.3, , , , , , 
18-Dec-17,0,0.9, , , , , , 
19-Dec-17,0,5.8, , , , , , 
20-Dec-17,0,4.3, , , , , , 
21-Dec-17,0,2.4, , , , , , 
22-Dec-17,0,0.5, , , , , , 
23-Dec-17,0,6.1, , , , , , 
24-Dec-17,0,12.2, , , , , , 
25-Dec-17,0,2.3, , , , , , 
26-Dec-17,0,1.2, , , , , , 
27-Dec-17,0,1.5, , , , , , 
28-Dec-17,0,10.1, , , , , , 
29-Dec-17,0,11.9, , , , , , 
30-Dec-17,0,5.5, , , , , , 
31-Dec-17,0,4.9, , , , , , 
01-Jan-18,0,2.6, , , , , , 
02-Jan-18,0,18.3, , , , , , 
03-Jan-18,0,11.3, , , , , , 
04-Jan-18,0,1.6, , , , , , 
05-Jan-18,0,2.1, , , , , , 
06-Jan-18,0,0, , , , , , 
07-Jan-18,0,0, , , , , , 
08-Jan-18,4,0, , , , , , 
09-Jan-18,0,11.1, , , , , , 
10-Jan-18,0,1.1, , , , , , 
11-Jan-18,0,0.6, , , , , , 
12-Jan-18,0,12.1, , , , , , 
13-Jan-18,0,7.8, , , , , , 
14-Jan-18,0,14.8, , , , , , 
15-Jan-18,0,5.2, , , , , , 
16-Jan-18,0,3.4, , , , , , 
17-Jan-18,0,12.9, , , , , , 
18-Jan-18,0,8.1, , , , , , 
19-Jan-18,0,7.6, , , , , , 
20-Jan-18,0,22.5, , , , , , 
21-Jan-18,0,2.6, , , , , , 
22-Jan-18,0,10.6, , , , , , 
23-Jan-18,0,17.6, , , , , , 
24-Jan-18,0,5.8, , , , , , 
25-Jan-18,0,3.8, , , , , , 
26-Jan-18,0,13.9, , , , , , 
27-Jan-18,0,1.9, , , , , , 
28-Jan-18,0,12.5, , , , , , 
29-Jan-18,0,0.5, , , , , , 
30-Jan-18,0,7.9, , , , , , 
31-Jan-18,0,4.4, , , , , , 
01-Feb-18,0,0.6, , , , , , 
02-Feb-18,0,3.3, , , , , , 
03-Feb-18,0,1.2, , , , , , 
04-Feb-18,4,0, , , , , , 
05-Feb-18,0,4.6, , , , , , 
06-Feb-18,0,2.7, , , , , , 
07-Feb-18,0,4.5, , , , , , 
08-Feb-18,0,6.7, , , , , , 
09-Feb-18,0,18.3, , , , , , 
10-Feb-18,0,16.9, , , , , , 
11-Feb-18,0,5.6, , , , , , 
12-Feb-18,0,11.1, , , , , , 
13-Feb-18,0,5.3, , , , , , 
14-Feb-18,0,5.9, , , , , , 
15-Feb-18,0,4.1, , , , , , 
16-Feb-18,0,10.4, , , , , , 
17-Feb-18,0,5.6, , , , , , 
18-Feb-18,0,4.1, , , , , , 
19-Feb-18,0,1.9, , , , , , 
20-Feb-18,4,0, , , , , , 
21-Feb-18,0,0, , , , , , 
22-Feb-18,0,0, , , , , , 
23-Feb-18,0,0, , , , , , 
24-Feb-18,0,0, , , , , , 
25-Feb-18,0,0, , , , , , 
26-Feb-18,0,0, , , , , , 
27-Feb-18,0,0, , , , , , 
28-Feb-18,0,0, , , , , , 
01-Mar-18,1,1.3,0,3,1,-3,-9.5, 
02-Mar-18,1,5.2,0,3.1,1,-1,-3, 
03-Mar-18,0,0.8,0,3,0,0,-2, 
04-Mar-18,0,1,0,3.8,0,0,-1, 
05-Mar-18,0,0.4,0,6.8,0,1.5,0, 
06-Mar-18,0,4.5,0,6.9,0,3.3,1, 
07-Mar-18,0,1.7,0,8.2,0,3.7,0.5, 
08-Mar-18,0,0.9,0,8.8,0,1,-4, 
09-Mar-18,0,0.5,0,8.1,0,0,-2.6, 
10-Mar-18,0,0.8,0,9.9,0,3,0, 
11-Mar-18,0,0,0,12,0,4,2.5, 
12-Mar-18,0,3.1,0,10,0,3.1,1.5, 
13-Mar-18,0,2.4,0,10.2,0,2.5,1.5, 
14-Mar-18,0,4.6,0,11.6,0,4.5,3, 
15-Mar-18,0,3.7,0,12.6,0,7.5,5, 
16-Mar-18,0,0.2,0,12.2,0,5,3.5, 
17-Mar-18,0,0,0,7.1,0,4.5,2, 
18-Mar-18,0,0,0,3.6,0,0,-2, 
19-Mar-18,0,0,0,6.7,0,0.5,-2, 
20-Mar-18,0,0,0,9.8,1,-0.5,-2.8, 
21-Mar-18,0,0,0,10.9,0,2.8,0.8, 
22-Mar-18,0,14.1,0,9.7,0,6.9,4, 
23-Mar-18,0,1.7,0,8.9,0,4.5,3, 
24-Mar-18,4,0,0,9.9,0,1.5,-2.5, 
25-Mar-18,0,0,0,10.3,0,4.2,1, 
26-Mar-18,0,8.3,0,10.4,0,5.5,4.1, 
27-Mar-18,0,3.6,0,9,0,2,-2.5, 
28-Mar-18,0,6.3,0,8.8,0,1.5,-1, 
29-Mar-18,0,0.8,0,8.9,0,2.5,0, 
30-Mar-18,0,0.8,0,8.1,0,2,1.5, 
31-Mar-18,0,0.5,0,8,0,2,0, 
01-Apr-18,0,0.5,0,8.3,0,3, , 
02-Apr-18,0,2.3,0,5.6,0,2.5, , 
03-Apr-18,0,11.9,0,6.1,0,3, , 
04-Apr-18,0,0.3,0,8.1,0,3.5, , 
05-Apr-18,0,6.4,0,8.9,0,0, , 
06-Apr-18,0,4.6,0,12.3,0,2.8, , 
07-Apr-18,0,0.5,0,12.2,0,6.6, , 
08-Apr-18,0,1.1,0,12.8,0,5.5, , 
09-Apr-18,0,1.3,0,13.2,0,5.1, , 
10-Apr-18,0,0,0,11.9,0,6.5, , 
11-Apr-18,4,0,0,11.9,0,6.5, , 
12-Apr-18,0,0,0,12.2,0,5.5, , 
13-Apr-18,0,0.9,0,13,0,5.5, , 
14-Apr-18,0,0,0,15.2,0,8.1, , 
15-Apr-18,0,2.9,0,15,0,8, , 
16-Apr-18,0,16.3,0,12.8,0,8.3, , 
17-Apr-18,0,0.3,0,15.5,0,8.5, , 
18-Apr-18,0,3.6,0,16.1,0,10.5, , 
19-Apr-18,0,0.3,0,16.3,0,10.6, , 
20-Apr-18,0,0,0,14.8,0,9.3, , 
21-Apr-18,0,12.9,0,14.1,0,5.5, , 
22-Apr-18,0,2.1,0,14.5,0,8.4, , 
23-Apr-18,0,2.2,0,14.2,0,8, , 
24-Apr-18,0,13.1,0,12.4,0,7.5, , 
25-Apr-18,0,2.4,0,11.4,0,6.5, , 
26-Apr-18,0,0.6,0,12.1,0,5.5, , 
27-Apr-18,0,1.7,0,11.6,0,1.8, , 
28-Apr-18,0,0.3,0,12,0,1.5, , 
29-Apr-18,0,0,0,13,0,2, , 
30-Apr-18,0,4.6,0,11.8,0,6.5, , 
01-May-18,0,11.4,0,11.2,0,5.7,3.6, 
02-May-18,0,5.1,0,11.7,0,5.5,3.8, 
03-May-18,0,2.4,0,12.5,0,8.6,7.9, 
04-May-18,0,0.4,0,13.2,0,10.1,8, 
05-May-18,0,2.1,0,14.2,0,10.1,8.1, 
06-May-18,0,0,0,14.1,0,10.2,9.1, 
07-May-18,0,1.3,0,14.5,0,10.1,7.5, 
08-May-18,0,3.9,0,13.1,0,8.9,6.7, 
09-May-18,0,4.7,0,12.6,0,5.2,6.1, 
10-May-18,0,7.8,0,12.4,0,6.1,5, 
11-May-18,0,2,0,11.4,0,5,2.2, 
12-May-18,0,5.1,0,12,0,6.3,5, 
13-May-18,0,1.1,0,13,0,9.9,8, 
14-May-18,0,3.1,0,13,0,8,7.5, 
15-May-18,0,2.1,0,12.5,0,8.1,8, 
16-May-18,0,0,0,12,0,6.5,5, 
17-May-18,0,0,0,18.5,0,5,2.5, 
18-May-18,0,0,0,16.6,0,10.1,8.5, 
19-May-18,0,3.5,0,18.8,0,11.1,8.2, 
20-May-18,0,23.3,0,15.5,0,8.1,7.5, 
21-May-18,0,0.3,0,13.3,0,5.2,5, 
22-May-18,4,0,0,14.6,0,5.6,4.5, 
23-May-18,0,0,0,19.1,0,11.5,10, 
24-May-18,4,0,0,18.2,0,10.1,8.5, 
25-May-18,0,0,0,17.9,0,11.2,7.5, 
26-May-18,0,0,0,22.1,0,13,8.5, 
27-May-18,0,0,0,24.8,0,15,10.5, 
28-May-18,0,0,0,24.5,0,12.8,11.5, 
29-May-18,0,0,0,24.8,0,13.2,12.5, 
30-May-18,0,0,0,24.1,0,12.5,11.2, 
31-May-18,0,0,0,21.2,0,11.5,8.9, 
01-Jun-18,0,0,0,21.3,0,13.1,8.7, 
02-Jun-18,0,0,0,20.6,0,13.5,10.5, 
03-Jun-18,0,0,0,20.1,0,12.5,11, 
04-Jun-18,0,0,0,23.2,0,13.2,12.8, 
05-Jun-18,0,0,0,22.7,0,12.9,12.6, 
06-Jun-18,0,0,0,24.1,0,11.9,12.8, 
07-Jun-18,0,0,0,22.1,0,11.7,12.5, 
08-Jun-18,0,0,0,20.5,0,12.6,11.5, 
09-Jun-18,0,0,0,17.5,0,11.1,10.1, 
10-Jun-18,0,0,0,17.8,0,11.5,11.2, 
11-Jun-18,0,0,0,18,0,11.6,8.5, 
12-Jun-18,0,0.3,0,17.5,0,10.8,8.5, 
13-Jun-18,0,15.1,0,16.1,0,9.5,6.9, 
14-Jun-18,0,2.2,0,15.5,0,8.6,7.1, 
15-Jun-18,0,11.1,0,16.1,0,10,9.5, 
16-Jun-18,0,1.3,0,15.1,0,9.1,8.8, 
17-Jun-18,0,1.9,0,15.3,0,10.2,9.1, 
18-Jun-18,0,0.6,0,16.3,0,9,7.8, 
19-Jun-18,0,23.9,0,15.3,0,9.1,7.8, 
20-Jun-18,0,0,0,16.2,0,11.1,9.9, 
21-Jun-18,0,0,0,17.1,0,8.8,7, 
22-Jun-18,0,0,0,17.8,0,6.5,3.4, 
23-Jun-18,0,0,0,19,0,6.6,3.6, 
24-Jun-18,0,0,0,23.9,0,7.5,3.8, 
25-Jun-18,0,0,0,25.5,0,9.3,5.5, 
26-Jun-18,0,0,0,25.5,0,12.5,9, 
27-Jun-18,0,0,0,29,0,13.2,10.2, 
28-Jun-18,0,0,0,28.6,0,14.7,12, 
29-Jun-18,0,0,0,25.7,0,14.5,12.6, 
30-Jun-18,0,0,0,26.5,0,14,11.8, 
01-Jul-18,0,0,0,16.2,0,13.2,11, 
02-Jul-18,0,0,0,17.5,0,11,9, 
03-Jul-18,0,0,0,25.5,0,12.9,9.6, 
04-Jul-18,0,0,0,20.5,0,12,9.9, 
05-Jul-18,0,0,0,17.6,0,12.5,10.5, 
06-Jul-18,0,0.8,0,21.6,0,11,10.1, 
07-Jul-18,0,0,0,20,0,15.4,11.5, 
08-Jul-18,0,0,0,20.5,0,16.1,10, 
09-Jul-18,0,0,0,18.5,0,15.1,9, 
10-Jul-18,0,0.5,0,20.1,0,10,7.1, 
11-Jul-18,0,0,0,19.5,0,15,8.5, 
12-Jul-18,0,0,0,21.9,0,13.5,12.1, 
13-Jul-18,0,2.6,0,22,0,13.6,12, 
14-Jul-18,0,10.1,0,17.5,0,15.5,12.5, 
